bpt lgm_tot_p50 sfr_tot_p50 color_gr type
0             -0.9397793879  0.6647786294  0.0378642071 unmatched    
0             -0.8457900467  0.5797008054 -0.3262386286 unmatched    
0             -0.3839688708  0.6250674764 -0.1314461983 unmatched    
1              0.0038129596  0.7605886392 -0.2011667229 unmatched    
0             -0.2046311439 -0.1294157440  0.1187889103 unmatched    
0             -0.2326157123  1.6014746638 -0.7950947012 unmatched    
0             -0.6319188167  1.6432402245 -0.7300759754 unmatched    
1              1.3752690437 -0.5168062912  0.5714296099 unmatched    
0             -0.4441523683  1.4867824125 -1.2616379149 unmatched    
0             -2.0887414780  0.8023299495 -1.4439632239 unmatched    
0              0.1777235600  1.4370121461 -0.6004950091 unmatched    
0             -1.0270681987  1.1592366723 -1.0850085282 unmatched    
0             -1.8728509931  0.6504575733 -1.8568643404 unmatched    
1              0.4135458491 -1.3050623517  0.6865146312 unmatched    
0             -1.8151233461  1.2601896501 -1.3308208012 unmatched    
0             -0.3210566504  1.9458938827  0.3049030475 unmatched    
0             -1.4090590729  0.9740492831 -1.1148931006 unmatched    
0             -0.3346396262  0.7982147464  0.0122604527 unmatched    
0             -1.3743133358  1.2034897582 -1.4999283242 unmatched    
0             -1.8723052485  1.2872219471 -1.5041736377 unmatched    
0             -2.2295435749  1.0927242522 -1.3968133624 unmatched    
0             -0.7596230442  0.6898520163 -0.2157742531 unmatched    
0              0.9547728588 -0.7978813378  0.7688696551 unmatched    
0             -0.3375805830  1.2478723841 -0.4793438051 unmatched    
0              0.5855160243  1.6590277857 -1.1000573276 unmatched    
0             -0.1176455245 -1.2208358452  0.6386242491 unmatched    
0              0.6619505822  1.9584619411 -0.5379818805 unmatched    
0             -0.6410751977  1.3629642205 -1.0630262240 unmatched    
0             -0.7338517732  1.4761810416 -1.3240597464 unmatched    
0             -0.9319267301  1.4135188668 -1.5813348730 unmatched    
0             -1.1407953016  1.2493341717 -1.3598837000 unmatched    
1              1.8961519089 -0.6573380770  0.7775682365 unmatched    
0             -0.4880241672  1.0244450645 -1.0767765763 unmatched    
0             -0.2355263499  1.4294854381 -0.9419054523 unmatched    
1              0.2791714103 -0.0437555000  0.6868189548 unmatched    
0             -1.2078006061  1.1841732517 -1.2352733516 unmatched    
1             -0.7310017739  0.2537146454 -0.0249329568 unmatched    
0             -0.8120751604  0.8077103606 -0.6141844967 unmatched    
0             -2.0398094142  0.8893582941 -1.4697800048 unmatched    
0             -0.9756166142  1.6383814541 -1.4706067505 unmatched    
0             -1.1460101940  1.0927242522 -1.2295419248 unmatched    
0             -0.6072693540  1.2758316063 -0.9619350138 unmatched    
0              0.2328740799  0.9312783848  0.1392648129 unmatched    
0             -1.4354367267  1.3311281055 -1.4779105156 unmatched    
0             -1.1497394486  1.3678194208 -1.1268986645 unmatched    
0             -1.4976212876  1.4626589006 -1.6485954490 unmatched    
0             -0.5023954407  0.9305681588 -0.8330134152 unmatched    
0             -1.1233617947  1.0760185634 -1.2014173570 unmatched    
0             -0.6431065802  1.4554781001 -1.0228555158 unmatched    
0             -1.0863421219  0.9861410016 -0.9208564070 unmatched    
0             -1.1317298780  1.4131032168 -1.5802798847 unmatched    
0             -1.5477085108  1.6140557272 -2.1263935618 unmatched    
0             -0.4443342831  1.3015297432 -1.0752600306 unmatched    
0             -1.4542042758  1.2924225450 -1.5820043848 unmatched    
0             -0.8795655713  1.4318146082 -1.4382216530 unmatched    
0             -2.1628111427  1.3651032881 -2.2618479726 unmatched    
0              0.6240213351  1.8974252640 -0.9107224329 unmatched    
0             -1.0131517124  1.2130054665 -1.3591482514 unmatched    
0             -1.6857515658  1.1409188734 -1.5081704203 unmatched    
0             -1.2011303948  1.5237533353 -1.8184637808 unmatched    
0             -0.3941864217  1.4505741947 -0.3158155471 unmatched    
0             -1.1844548665  0.5332431168 -1.0706799612 unmatched    
0             -1.6034654135  1.3399205062 -1.8670896116 unmatched    
1              0.2725315181  0.1387879215 -0.0373442855 unmatched    
0             -1.2036468836  1.3352626758 -1.7453297604 unmatched    
0             -0.3251497346  1.3293918104 -0.9295042678 unmatched    
0             -1.8452605736  0.9998221351 -1.5332162482 unmatched    
0             -1.0060873522  1.4219203525 -1.8908065600 unmatched    
0             -1.1970676297  0.9593418510 -1.3791524526 unmatched    
0              0.1796943043  1.2172758243 -0.7928376349 unmatched    
0             -1.3938388634  1.3700599785 -2.0534015591 unmatched    
0              0.9788765769  0.7980377636  0.2531680445 unmatched    
0             -0.6632384907  0.9343838516 -0.9925905391 unmatched    
0             -0.2931630395  1.7977679413 -1.5655556971 unmatched    
0             -1.4909813955  0.9311271698 -1.0848969429 unmatched    
0             -0.2443189012  1.7429790196 -1.1379709695 unmatched    
0             -0.3595316420  0.3362339267 -0.3383912823 unmatched    
0              0.4307368028  0.6545694486  0.6492755732 unmatched    
0             -2.3613651420  1.0260260646 -1.6950250781 unmatched    
0             -0.5342911784  1.3879886474 -1.3800349908 unmatched    
0             -0.7099602891  1.1432516136 -1.0145982036 unmatched    
0             -0.4688321501  1.3603760978 -1.0538762294 unmatched    
1              0.3595474566 -1.1755516668  0.5792710133 unmatched    
0              0.7605484330  1.0886794419 -1.1989574083 unmatched    
0             -1.4697276767  0.7273286552 -0.6359030538 unmatched    
0             -0.2999545274  1.4884904026 -1.0798502441 unmatched    
0             -0.4607066200  0.9246763706 -0.4760976873 unmatched    
0             -0.3929433369  0.8859102986 -0.3108144968 unmatched    
0              0.6892984485 -0.7390273333  0.8885601061 unmatched    
0             -2.0401580843  1.0484086913 -1.9157915232 unmatched    
0             -0.2631167694  1.2461738290 -0.9194108702 unmatched    
0             -1.3526957873  1.1958989176 -1.5965459783 unmatched    
1             -0.0757444698  1.3001554206 -0.9108188020 unmatched    
0             -2.3838952966  1.5033403287 -3.1432551895 unmatched    
0             -0.6876454003  1.6120796046 -0.3210904886 unmatched    
0             -0.1740694484  1.8689130743 -1.6997522372 unmatched    
0             -0.9430538553  0.9920303545 -0.8139069685 unmatched    
0             -0.5388693689  0.9924127270 -0.4607039878 unmatched    
0             -0.2917683589  1.2921873075 -0.2198724769 unmatched    
0             -0.5132800128  0.4182822230 -2.6700067137 unmatched    
1              0.9551973268 -1.0278492804  0.3367910831 unmatched    
0             -0.7043512477  0.8796987531 -0.3346937512 unmatched    
0              0.4485644584  1.2035619232 -0.1441212740 unmatched    
0             -0.5832869124 -0.1897565262 -0.0541632335 unmatched    
0             -1.0277655390  1.5463708170 -1.5776271978 unmatched    
0              1.3103860791  0.5286518415  0.2949871719 unmatched    
0             -0.1478130712  2.0318862643 -0.4038056287 unmatched    
0             -1.6296005142  1.6219620028 -1.3768598818 unmatched    
0             -0.3222694161  1.3762085390 -0.4934492015 unmatched    
0             -1.0912841421  0.7270711179 -0.5519148269 unmatched    
0             -0.4311151371  1.3670484283 -1.2095630840 unmatched    
0             -1.8283121730  0.6176905808 -1.3438762814 unmatched    
0              0.6551287751  1.8499441328 -0.9660332376 unmatched    
0             -0.2393768810  1.0228876519 -0.5240641503 unmatched    
0             -1.5249691540  1.5650138685 -2.0507945207 unmatched    
0             -1.2829011217  1.4998539685 -1.0303063707 unmatched    
0             -1.8357706820  0.6598005190 -1.4757751787 unmatched    
0             -0.6079060560  1.2153916291 -0.6535335313 unmatched    
0             -0.8026762263  0.9656803610 -0.8109905345 unmatched    
0             -0.0947242529  2.0483602855 -0.6007942606 unmatched    
0             -0.6366789221  1.2905525024 -0.7687352100 unmatched    
0             -1.2312373031  1.1053206157 -1.1880778415 unmatched    
0             -0.6805507210  1.7425835146 -1.5141808103 unmatched    
0             -1.6749882703  0.8122717755 -1.1330815045 unmatched    
0              0.3200719333  1.6188855551 -0.9744528557 unmatched    
0             -0.6774581685  1.3266713427 -1.0693764420 unmatched    
0             -0.3324566479  0.1127673371 -0.8604532550 unmatched    
0             -0.4025241859  0.9487843274 -0.1621828765 unmatched    
1              0.2282352511 -0.7957342376  0.9836612145 unmatched    
0             -0.2633290034  0.8833681397 -0.6184703866 unmatched    
0              0.0420757172  0.9451641687  0.0755293181 unmatched    
0             -0.6388619003  1.8975268815 -1.3221374360 unmatched    
0             -0.6190635004  1.0556679044 -0.9264407441 unmatched    
1              0.5561974137 -0.9068912962  0.3928982011 unmatched    
0              0.2265980175  1.4397096638 -0.8780837325 unmatched    
0             -0.0433636258 -1.0935500355  0.4240304999 unmatched    
0             -1.6188978570  1.0617880324 -1.7727797444 unmatched    
0              0.8360127783 -0.9058368711  0.4390032184 unmatched    
0             -1.0103017130  1.2478153916 -1.0665817375 unmatched    
0             -1.4604500191  1.1295409001 -1.5604734939 unmatched    
0              1.2733664064 -0.3526001761  0.6171947993 unmatched    
1              0.4089676586 -0.7730851359  1.0003178567 unmatched    
0             -1.4402271512  1.2515960219 -1.5892523573 unmatched    
0             -0.0761689378  0.5382357622  0.0857089407 unmatched    
0             -0.2089364621 -0.1457983478 -0.4395433572 unmatched    
0             -0.6853108264  0.2661393938 -0.5036744727 unmatched    
0              1.1946579129 -0.1899232962  0.3348079080 unmatched    
0             -0.0807168092  1.1402492434 -0.8461297601 unmatched    
0             -0.2078146538 -0.6597032022  0.3229443617 unmatched    
0             -0.6659368944  1.0683448479 -0.9079530886 unmatched    
0              0.2223533375 -1.0562065576  0.6566909236 unmatched    
1              0.3317144839 -1.0804812845  0.6488038717 unmatched    
0             -2.3660949282  1.2319222604 -1.9919839952 unmatched    
0              0.0446225252  0.6807296456 -0.0013833864 unmatched    
0             -0.8251427108  0.8310190709 -0.5402135865 unmatched    
0             -0.2482907088 -1.0041266286  0.5680364023 unmatched    
0             -0.2874630407  1.0924840422 -1.4177051739 unmatched    
1              1.4344216904 -0.1376092772  0.7877985797 unmatched    
0             -2.1859143291  1.1185014392 -1.9943120704 unmatched    
0             -1.9139637501  1.0873543343 -1.3947490343 unmatched    
0             -0.5953539311  1.5965392659 -1.7014057285 unmatched    
0              0.8712739408  2.5676114704 -0.3622857528 unmatched    
0             -0.6314943487  0.8272496224 -0.8914131038 unmatched    
0              0.3578192655  1.0880294469 -0.3231396005 unmatched    
0              0.2271740812  1.0242112295 -0.3788612419 unmatched    
0              1.0804760229  1.5597226181 -0.8716472895 unmatched    
0             -0.3581672806  1.3793177542  0.1340760964 unmatched    
0             -1.9263945985  1.2398898635 -2.0816377122 unmatched    
0              0.0057533847  1.2627397778 -0.7004551502 unmatched    
0              0.2168655728  1.7590359883 -0.4584063451 unmatched    
0             -1.1613516801  0.9161654389 -1.2499823230 unmatched    
0             -0.8751996148  1.0098979509 -0.8407635215 unmatched    
0              0.9546515822 -0.9277808978  0.8528223776 unmatched    
0             -0.4388465184  1.2870816971 -1.2776859099 unmatched    
0             -1.9672041640  1.1930606399 -1.7649586292 unmatched    
0             -0.8007358012  1.4659644659 -1.3578751646 unmatched    
0             -1.5906707354  0.4104794774 -1.4085602513 unmatched    
0              1.0508239017 -1.1189518624  0.9821395968 unmatched    
0              0.1872134516  0.7530461977  0.4180099658 unmatched    
0             -0.3404912207  1.6732733618 -1.3734768184 unmatched    
0             -0.6232778612  1.4739031265 -0.9601141446 unmatched    
0             -1.4148803482  1.0046540030 -1.3189065344 unmatched    
0              0.2139549351  1.9851979282 -1.3579461734 unmatched    
0              1.1055196344  1.8688123493 -0.7049185622 unmatched    
0             -1.1886692273  0.9669978823 -0.7185471851 unmatched    
0              0.0407719941 -0.9566928000  0.4512268809 unmatched    
0             -1.3551516378  1.1931756449 -1.3758353259 unmatched    
0             -0.4919959749  1.4023947460 -0.1519626774 unmatched    
0             -0.6800959339  0.9102966390 -0.3222367740 unmatched    
0             -0.1436290295  0.8514368957 -0.8701865364 unmatched    
0             -1.3512707876  0.8679654117 -1.0439248494 unmatched    
0             -2.1900953389  0.8171079401 -1.7332481156 unmatched    
0             -1.1282128575  1.1115858387 -0.8207085998 unmatched    
0             -0.9275910927  1.2026511907 -1.1292115234 unmatched    
0             -1.5632015925  1.0863220942 -1.4644340545 unmatched    
0             -0.5430230914  0.6366731647 -0.4617944806 unmatched    
1             -0.1862274245 -0.5268622170  0.5669408376 unmatched    
0             -1.3245596232  0.5195576483 -1.3281681143 unmatched    
0             -0.3683241933 -0.1169574631  0.5854538533 unmatched    
0              0.0148794466  1.5824041048 -0.8501062544 unmatched    
0             -1.6528552964  0.7348481850 -1.6616002085 unmatched    
0             -0.2860683602  0.2674467789  0.2071137477 unmatched    
0              0.0247634870  1.8828766203 -1.2617139958 unmatched    
0             -1.7628228256  1.3635924130 -1.6672048339 unmatched    
0             -1.0504442574  1.3220415623 -1.6232097931 unmatched    
0              0.1133560209  0.7690457659 -0.5088733333 unmatched    
0             -1.3713420598  1.2538488196 -1.5675287281 unmatched    
0             -0.9901091642  0.5760643776 -1.6007862197 unmatched    
0             -1.2771404846  0.9838627039 -1.0210245025 unmatched    
0             -0.4356630084  1.7790903374 -0.9467594129 unmatched    
0             -0.5863188267  1.5423020367 -1.0525727102 unmatched    
0              0.0573262458  1.4677660410 -1.4692677269 unmatched    
0             -0.0605848987  0.5933064589 -0.2580549379 unmatched    
0             -0.2324944357  0.2783187048  0.5976217232 unmatched    
0             -0.1234971190  0.3039073192 -1.5144800618 unmatched    
1             -0.3490412188 -1.2384856716  0.6207046642 unmatched    
0             -1.8108786662  0.4977083541 -1.0917188625 unmatched    
0             -1.2891468650  1.1305879301 -1.0988755379 unmatched    
0             -1.7133723044  1.1340802829 -1.3069111146 unmatched    
0             -1.0412575573  1.0886369844 -0.8338401608 unmatched    
1              0.3917463857 -0.5547936442  0.9252108053 unmatched    
0              0.2656490728  1.3320517156  0.4752988735 unmatched    
0             -0.9531501297  1.3052317060 -1.3433082108 unmatched    
0              0.5532867761  1.0901699170 -0.2724139373 unmatched    
0             -0.6341624333  1.2481202441 -0.8946744379 unmatched    
0             -1.5736920157  1.3857608397 -1.7084102421 unmatched    
0             -0.1504508365  1.2821232218 -0.6693583558 unmatched    
0             -0.4739864043  0.8001964790 -0.8186848482 unmatched    
0              0.3239224643  1.4831997897 -0.2181429047 unmatched    
0              0.5131139125  1.5469046596  0.2527115592 unmatched    
0              0.7809835349  1.9615105939 -1.4953178225 unmatched    
0             -1.2633149557  1.4717727288 -2.2619697020 unmatched    
0             -1.1362474302  1.1059092832 -1.5787379788 unmatched    
0             -0.7411890057  0.4454040251 -0.3263096374 unmatched    
0             -0.4512167284  1.2598650350 -0.9720486997 unmatched    
0             -0.8075272891  1.0695358254 -0.9903182566 unmatched    
1              0.2851139622  1.5969099084 -1.3820536704 unmatched    
0             -0.6521720038  0.8170545941 -0.3559608950 unmatched    
0             -1.5878813743  1.3175789345 -2.0545326283 unmatched    
0             -0.9432054510  1.7699749792 -1.9234959810 unmatched    
0             -0.4163193956  1.6133642947 -0.9156626185 unmatched    
0             -1.3850159930  1.4290654530 -1.2402896181 unmatched    
1              0.0392560370 -1.2800774498  0.7893506298 unmatched    
0             -2.2869922858  0.6946420642 -1.7069799215 unmatched    
0             -0.3958842937  0.7076140427 -0.5464877237 unmatched    
0              0.7610335393 -1.3154969525  0.8554395601 unmatched    
0             -2.1072695058  1.1729248184 -2.1875727389 unmatched    
0              0.0091794478  1.3656111207 -0.7122121832 unmatched    
0             -0.0788067032  1.6381560341 -1.1236626908 unmatched    
0             -0.6924358248  1.6199295252 -1.7136648954 unmatched    
0             -0.0580987290  1.3227373299 -0.8611785595 unmatched    
0             -0.9233160936  1.5806189772 -1.9767475297 unmatched    
1              0.3134017219  1.0338114702  0.0065188817 unmatched    
0             -1.8028137743  1.4084855489 -1.7854193157 unmatched    
0             -1.2544920853  1.3563125449 -1.8183826279 unmatched    
0              1.1263792044  1.8503460128 -0.2183508592 unmatched    
0             -2.2453368162  1.2416330437 -2.0812471636 unmatched    
0              0.2084974895 -0.8125259889  0.6616716857 unmatched    
0             -0.3352763282  1.3830921370 -0.2268922067 unmatched    
0             -0.6535666843  0.9778643384 -0.7041374651 unmatched    
0              0.1896389830  1.8598183711 -1.0937020376 unmatched    
0             -0.9303198155  1.3495354094 -0.5327576596 unmatched    
0              0.0579629478 -0.3298098044  0.5100982711 unmatched    
0             -0.0276279910  1.4024092810 -0.1923210518 unmatched    
0             -1.0185485197  1.5153185721 -1.9077117330 unmatched    
0             -0.0488513906  0.7177935160 -0.2039157789 unmatched    
0              0.1090203835  1.3990612582 -0.5814646433 unmatched    
0             -0.5950507397  0.9806735461 -0.8088247653 unmatched    
0             -0.7343065604  0.9018418711 -0.4629965586 unmatched    
0             -1.0884038236  1.1368900006 -1.2401323842 unmatched    
0             -0.8554618531  1.0943720624 -0.8016528737 unmatched    
0             -0.9505730026  1.0300365774 -0.5233743503 unmatched    
0             -0.0559763890  1.4896790852 -0.5809675815 unmatched    
0             -0.9908671428  1.3842078896 -1.4273928068 unmatched    
1             -0.0631013875 -0.1211241634  0.2454027220 unmatched    
1             -0.0690136202 -0.5749399207  0.1846343817 unmatched    
0              0.3523921390  1.3049795110 -0.5761897019 unmatched    
1              0.7594266247 -0.0576791385  0.2862683023 unmatched    
0             -0.7384299637  1.6081926393 -0.8382579243 unmatched    
0             -1.2907537795  1.3404818887 -1.7116157835 unmatched    
0             -1.4824920356  1.0152931138 -1.7562701919 unmatched    
0             -1.0242181993  0.6842270984 -1.1968271435 unmatched    
1              1.2130616323 -0.3120366855  0.5583487694 unmatched    
0             -0.2180018856  1.0616870523 -0.6241663090 unmatched    
0             -0.2951944220  1.6364642364  0.1303937815 unmatched    
0             -0.2622981526  1.3929561753  0.2243587487 unmatched    
0              0.3437815026  1.1868355794 -0.0165742034 unmatched    
0              0.8441989467  1.5921331205 -0.5505352268 unmatched    
0             -0.4968167185  1.4249619927 -1.5321764761 unmatched    
0             -0.2995300594  1.2193896469 -0.7580838859 unmatched    
0             -1.8036930294  1.5798520646 -2.4310670808 unmatched    
0             -0.2964678260  1.2063416784 -0.8084088564 unmatched    
0             -1.5357627687  1.1141221964 -1.3671823930 unmatched    
1              0.8879494691 -0.3938341893 -0.4079292127 unmatched    
0             -1.6699552926  1.4277034979 -2.0353298124 unmatched    
0             -0.2664215559  1.0476662588 -0.8525864913 unmatched    
0              1.9739205090  1.5734394516 -2.5439457565 unmatched    
0             -0.7421288991 -0.0698379220  0.0480691900 unmatched    
0             -0.0469716038  1.6432351245  0.7359722797 unmatched    
0             -0.5981432922  0.3955424687 -0.3881481822 unmatched    
0              0.0219438067  1.2980331830 -0.7975191455 unmatched    
0             -1.0631176589  1.2910265474 -1.4281891201 unmatched    
0              0.1926708972  1.0659111277 -0.5035425991 unmatched    
0             -0.9342006657  0.9010250295 -0.5089697024 unmatched    
0             -0.8933607810  1.0224021318 -1.2367391767 unmatched    
0             -0.0550364956  1.1626029276 -0.8955874085 unmatched    
0             -0.8227171794  0.6518492359 -0.4872917217 unmatched    
1             -0.0830817023  1.2755321088 -0.8658144215 unmatched    
0              0.2705304547  1.2667592156 -0.4180530427 unmatched    
0             -0.5826805296  1.3480427668 -0.5135954203 unmatched    
0             -1.3529686596 -0.5665351201 -2.1513480927 unmatched    
1             -0.3869401467 -0.9481515743  0.3902100097 unmatched    
0             -1.3835000359  0.3586048234 -1.4787879818 unmatched    
0             -0.3962784425  0.7486728708 -1.3089095059 unmatched    
0             -0.1332902020  0.6130868104 -0.4069807377 unmatched    
0             -2.1224290770  1.2086440736 -1.9267674591 unmatched    
0             -1.8775504602  1.0239787970 -1.6525770154 unmatched    
0              0.9712361531  1.1647751453 -0.3179001634 unmatched    
0             -1.3339282382  0.9720017222 -0.8869598359 unmatched    
0             -1.9710243760  0.9586687402 -1.3542182099 unmatched    
0              0.5806043233  0.1369932314  0.9064594027 unmatched    
0              0.7087633379  1.1671936929  0.2525391092 unmatched    
0             -0.7815437841  1.5918162830 -1.1999261716 unmatched    
0             -1.8141228144  1.1341103729 -1.4746339654 unmatched    
0             -1.1105367975  1.3783583166 -1.5424778281 unmatched    
1             -0.2562040050 -0.6537285517  0.9656097561 unmatched    
0             -1.4265532180  1.1383790732 -0.8169755643 unmatched    
0             -1.3412351515  1.4331853608 -1.8979074428 unmatched    
0             -1.4915574592  0.4944789063 -1.5444914356 unmatched    
0             -1.9527722523  1.4430288716 -2.1243748823 unmatched    
0             -1.7693414412  1.2789512765 -1.9113179671 unmatched    
0             -0.7008948655  1.3141619342 -1.2308657322 unmatched    
0             -0.9198900306  1.4330579883 -1.4238626537 unmatched    
0             -2.2142960783  1.2227381797 -2.5218721552 unmatched    
0             -2.0328208519  1.3843823096 -2.1715247438 unmatched    
0              1.2316472665  0.4201819731  0.3128103876 unmatched    
0             -0.1954141246  1.3041895209 -0.1923109077 unmatched    
0             -0.0527928791  1.2235020323 -1.0244684306 unmatched    
0             -0.5560906418  0.0211654650 -0.3796321949 unmatched    
0             -2.4998629841  1.6905990831 -2.1577794636 unmatched    
0             -0.0515801134  1.5178707398 -0.7819732843 unmatched    
0             -0.2820965525  0.7548986581 -0.0999436391 unmatched    
1             -0.4310848179  0.3567043083 -0.2546262260 unmatched    
0              1.3871238284  0.2687964940  1.0357664778 unmatched    
1              1.2678483225 -0.6246445245  0.7272990586 unmatched    
0             -1.1206027528  0.9440432906 -1.7772583726 unmatched    
0              0.4145160616  0.9865696566 -0.2164133326 unmatched    
0             -0.0371785208  0.9540866576  0.2230805898 unmatched    
0              0.6529154777  1.4434692566  0.0845220789 unmatched    
0             -2.0190468655  0.6662882295 -1.6407844779 unmatched    
0             -1.0851899945  0.8918021378 -1.1022028086 unmatched    
0             -1.3657633376  0.2111279846 -0.8204347086 unmatched    
0             -1.8213994086  1.0698434830 -1.2406801666 unmatched    
0             -2.1142065256  1.2037573807 -1.9193368925 unmatched    
0             -0.2799742126  0.4717183696  0.1388387600 unmatched    
0             -0.6385890280  1.5023196911 -1.5318924408 unmatched    
0             -1.4347090673  1.6583549681 -2.0446268968 unmatched    
0             -2.2569914945  1.1441346787 -2.1634753860 unmatched    
0              0.9268186095  1.5074764290 -0.8377202860 unmatched    
0             -0.3967938680  0.4510960080  0.6939553420 unmatched    
0             -2.1651214613  1.1548761720 -1.6891313454 unmatched    
0             -0.5101571411  1.7215888530 -1.3181051490 unmatched    
0             -1.8899509894  0.9881880142 -1.7076342171 unmatched    
0             -0.6838251884  1.4898602627 -0.9753556822 unmatched    
0             -0.9689767220  0.9168313332 -1.0866011548 unmatched    
0             -0.5627608531  1.2254387574 -0.4026491992 unmatched    
0              0.3801644734  0.5360435270  0.8926684740 unmatched    
0             -1.4753973563  1.3820753244 -1.5992798182 unmatched    
0              0.5167522095  1.1427484986 -0.2837550615 unmatched    
0             -0.4122869497  1.2581128024 -1.4071197865 unmatched    
0             -0.3108997377  1.8105477773 -1.6979871606 unmatched    
0             -1.0127878827  0.8800991287 -0.6900320687 unmatched    
1             -0.4451529000  0.3159425551  0.0959088516 unmatched    
0             -1.4871005452  1.2818969092 -1.0962837157 unmatched    
0             -1.5721760586  1.3039911309 -1.7081262068 unmatched    
0             -0.5067007589  1.3163610544 -0.6954997484 unmatched    
0             -2.0738123323  1.3481818693 -2.1383686934 unmatched    
0             -0.7665054895  1.1362229206 -1.0772584219 unmatched    
0              0.5917314485  1.4738604140 -0.4535777448 unmatched    
0             -1.0832192503  0.4152493803 -0.7105789802 unmatched    
0             -0.8433341962  1.9114200475 -1.6345052687 unmatched    
0              0.0078757247  1.5049917089 -0.6082298993 unmatched    
0             -0.0750168104  0.1832823650 -0.2046867319 unmatched    
0             -0.4375731144  1.7107563246 -1.3199108021 unmatched    
0              0.2062538730 -0.9327278981  0.5047168163 unmatched    
1             -0.0164099083 -1.1298620383  0.7674444065 unmatched    
0             -0.8993033329 -0.4640110872 -1.0707002495 unmatched    
0             -1.2466394274  1.1324869153 -1.2814848822 unmatched    
1              0.0694235836 -0.1360226670  0.3753894530 unmatched    
0              0.9350047780  1.7946909836 -2.5948387976 unmatched    
0             -0.2529598568  1.3501791570 -1.3532443746 unmatched    
1              0.6460936707  0.2760531571 -0.4649188690 unmatched    
0             -0.2984082511  1.5531491000 -1.2278224968 unmatched    
0             -0.8669831272  1.3380749435 -1.2546283292 unmatched    
0             -1.0256431990  1.3683080009 -1.7936259073 unmatched    
0             -0.7972794190  1.3796635342 -1.2677852505 unmatched    
0             -1.4664228902  1.1888034146 -1.2443979860 unmatched    
0             -1.9479515086  1.1858579094 -2.0939577438 unmatched    
0             -0.7619879373  0.9938152271 -0.5173487440 unmatched    
0             -1.3661271674  0.9994212751 -1.2337973824 unmatched    
0             -0.7699315526  1.0587676846 -0.3210042636 unmatched    
0             -1.8074829222  1.2092977662 -1.8723696251 unmatched    
0             -1.0440165993  1.3539660348 -1.2638899091 unmatched    
0              0.0110289155  1.1663017029 -0.2865142616 unmatched    
0              0.4112112751  1.5045364063 -0.5759208827 unmatched    
0              0.0849773036  1.4589267203 -1.0000312498 unmatched    
0             -0.5912002086  1.4810103595 -1.0232612806 unmatched    
0              1.2719717258  0.4427511324  0.0353586099 unmatched    
0             -1.2788080374  1.2080101436 -1.3587171264 unmatched    
0              1.1089456975 -0.5994607226  0.6575024531 unmatched    
0              0.2580996063  1.2458785390 -0.3813161186 unmatched    
0             -1.2352697491  1.2196947545 -1.0619408034 unmatched    
0             -1.1563490216  1.1334926354 -1.4405040796 unmatched    
0             -1.9560467196  1.2675866906 -2.2060350340 unmatched    
0             -0.8749267425  0.6514877734 -0.5660354395 unmatched    
1             -0.4400289649 -0.8797376191  0.4658293391 unmatched    
0             -1.1172070088  1.1583615123 -1.5587236335 unmatched    
0             -0.5142199062  0.9801027286 -0.3403440250 unmatched    
0             -0.2660577262  1.3176595145 -1.0551036677 unmatched    
0             -0.1351396697  1.2041244533 -0.6543907093 unmatched    
0             -0.6593879597  1.3660627257 -1.4340321322 unmatched    
0             -2.3182058429  1.0986565727 -2.0445305277 unmatched    
0              0.5206330598  1.7922511434 -0.6137635158 unmatched    
0             -0.9414166216  1.1544758220 -0.5641537056 unmatched    
0             -1.6973941164  1.1145250964 -1.4690547004 unmatched    
1              0.8112117198 -0.6342911753  0.6228400011 unmatched    
0             -0.3960055703  1.6614904484 -0.5612119113 unmatched    
0             -0.1255891398  1.5990623636 -1.3064901337 unmatched    
0             -2.2779844686  1.0044878705 -2.3308026162 unmatched    
0             -1.3509069579  1.5138701720 -2.0091782756 unmatched    
0             -1.0992580766  1.1178975992 -0.9177269465 unmatched    
0             -0.7473134724  1.0084806608 -0.8088856300 unmatched    
0              1.2283424800  1.3790712967 -0.6856345935 unmatched    
1              1.3049589527 -0.4978572398  0.5258317984 unmatched    
0             -1.3037606916  1.1929475474 -1.3553340629 unmatched    
0              0.1144171908  1.4554744026 -0.8204651409 unmatched    
0             -1.3356564293  0.9171141538 -1.1043787220 unmatched    
0             -1.9256972582  1.6221059503 -2.5620073590 unmatched    
0             -1.0158804352  0.5996849019 -0.5768490695 unmatched    
0              0.0101193412 -1.3908252333  0.7872051488 unmatched    
0             -1.8995621575  1.2149564716 -1.0251582307 unmatched    
1             -0.2441066672 -0.3888782639  0.4752329367 unmatched    
0             -1.4059362012  0.8349029124 -1.3841027823 unmatched    
0             -0.8280230293  1.6166466549 -1.2428662241 unmatched    
0             -0.6682411492  1.6015223488 -1.3881908619 unmatched    
0             -0.5903512726 -1.0760889091 -1.0561586560 unmatched    
0             -0.8532485557  0.4579964360 -0.8574911725 unmatched    
0              0.4399538220  0.6903546214 -0.4424699353 unmatched    
0             -0.3735390858  0.2742504344  0.0123010291 unmatched    
0             -0.0572497930  1.2796905216 -0.7987973044 unmatched    
0              1.0067095496  0.3136266450  0.4746445778 unmatched    
0              1.2477467311  1.8188786279 -0.3395172794 unmatched    
0              1.1355659045 -0.4900453142  0.5373352285 unmatched    
1             -0.2124838017  1.2379447234 -0.5137932306 unmatched    
0              0.3038511921  1.7696205292 -0.0630393370 unmatched    
